staff_name,role,specialty,year,week,hours_worked
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,2,28
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,3,13
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,4,7
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,5,25
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,6,25
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,7,19
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,8,6
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,9,19
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,10,32
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,11,22
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,12,23
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,13,5
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,14,31
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,15,13
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,16,38
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,17,37
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,18,6
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,19,14
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,20,17
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,21,13
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,22,26
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,23,30
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,24,29
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,25,4
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,26,24
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,27,10
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,28,37
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,29,31
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,30,23
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,31,32
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,32,22
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,33,20
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,34,11
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,35,32
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,36,13
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,37,26
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,38,13
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,39,35
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,40,24
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,41,20
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,42,25
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,43,18
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,44,37
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,45,11
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,46,16
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,47,23
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,48,25
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,49,22
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,50,22
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,51,4
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2024,52,8
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,1,10
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,2,28
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,3,17
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,4,32
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,5,32
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,6,32
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,7,24
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,8,34
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,9,22
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,10,34
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,11,29
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,12,31
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,13,34
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,14,4
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,15,32
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,16,30
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,17,31
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,18,37
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,19,31
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,20,35
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,21,6
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,22,6
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,23,22
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,24,24
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,25,38
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,26,38
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,27,31
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,28,23
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,29,36
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,30,20
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,31,35
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,32,25
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,33,38
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,34,10
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,35,7
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,36,18
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,37,31
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,38,32
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,39,16
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,40,13
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,41,30
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,42,36
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,43,30
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,44,16
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,45,38
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,46,38
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,47,20
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,48,37
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,49,35
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,50,12
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,51,34
Dr. Mohammed Hassan,Registrar,Emergency Medicine,2025,52,29
Dr. Li Wei,Registrar,Emergency Medicine,2020,1,7
Dr. Li Wei,Registrar,Emergency Medicine,2020,2,7
Dr. Li Wei,Registrar,Emergency Medicine,2020,3,28
Dr. Li Wei,Registrar,Emergency Medicine,2020,4,17
Dr. Li Wei,Registrar,Emergency Medicine,2020,5,4
Dr. Li Wei,Registrar,Emergency Medicine,2020,6,20
Dr. Li Wei,Registrar,Emergency Medicine,2020,7,35
Dr. Li Wei,Registrar,Emergency Medicine,2020,8,11
Dr. Li Wei,Registrar,Emergency Medicine,2020,9,26
Dr. Li Wei,Registrar,Emergency Medicine,2020,10,36
Dr. Li Wei,Registrar,Emergency Medicine,2020,11,14
Dr. Li Wei,Registrar,Emergency Medicine,2020,12,13
Dr. Li Wei,Registrar,Emergency Medicine,2020,13,32
Dr. Li Wei,Registrar,Emergency Medicine,2020,14,14
Dr. Li Wei,Registrar,Emergency Medicine,2020,15,7
Dr. Li Wei,Registrar,Emergency Medicine,2020,16,38
Dr. Li Wei,Registrar,Emergency Medicine,2020,17,20
Dr. Li Wei,Registrar,Emergency Medicine,2020,18,28
Dr. Li Wei,Registrar,Emergency Medicine,2020,19,25
Dr. Li Wei,Registrar,Emergency Medicine,2020,20,6
Dr. Li Wei,Registrar,Emergency Medicine,2020,21,22
Dr. Li Wei,Registrar,Emergency Medicine,2020,22,14
Dr. Li Wei,Registrar,Emergency Medicine,2020,23,29
Dr. Li Wei,Registrar,Emergency Medicine,2020,24,13
Dr. Li Wei,Registrar,Emergency Medicine,2020,25,5
Dr. Li Wei,Registrar,Emergency Medicine,2020,26,30
Dr. Li Wei,Registrar,Emergency Medicine,2020,27,29
Dr. Li Wei,Registrar,Emergency Medicine,2020,28,20
Dr. Li Wei,Registrar,Emergency Medicine,2020,29,8
Dr. Li Wei,Registrar,Emergency Medicine,2020,30,24
Dr. Li Wei,Registrar,Emergency Medicine,2020,31,24
Dr. Li Wei,Registrar,Emergency Medicine,2020,32,28
Dr. Li Wei,Registrar,Emergency Medicine,2020,33,34
Dr. Li Wei,Registrar,Emergency Medicine,2020,34,14
Dr. Li Wei,Registrar,Emergency Medicine,2020,35,31
Dr. Li Wei,Registrar,Emergency Medicine,2020,36,34
Dr. Li Wei,Registrar,Emergency Medicine,2020,37,26
Dr. Li Wei,Registrar,Emergency Medicine,2020,38,29
Dr. Li Wei,Registrar,Emergency Medicine,2020,39,32
Dr. Li Wei,Registrar,Emergency Medicine,2020,40,26
Dr. Li Wei,Registrar,Emergency Medicine,2020,41,14
Dr. Li Wei,Registrar,Emergency Medicine,2020,42,11
Dr. Li Wei,Registrar,Emergency Medicine,2020,43,8
Dr. Li Wei,Registrar,Emergency Medicine,2020,44,5
Dr. Li Wei,Registrar,Emergency Medicine,2020,45,29
Dr. Li Wei,Registrar,Emergency Medicine,2020,46,16
Dr. Li Wei,Registrar,Emergency Medicine,2020,47,19
Dr. Li Wei,Registrar,Emergency Medicine,2020,48,26
Dr. Li Wei,Registrar,Emergency Medicine,2020,49,14
Dr. Li Wei,Registrar,Emergency Medicine,2020,50,37
Dr. Li Wei,Registrar,Emergency Medicine,2020,51,4
Dr. Li Wei,Registrar,Emergency Medicine,2020,52,38
Dr. Li Wei,Registrar,Emergency Medicine,2020,53,32
Dr. Li Wei,Registrar,Emergency Medicine,2021,53,24
Dr. Li Wei,Registrar,Emergency Medicine,2021,1,12
Dr. Li Wei,Registrar,Emergency Medicine,2021,2,10
Dr. Li Wei,Registrar,Emergency Medicine,2021,3,10
Dr. Li Wei,Registrar,Emergency Medicine,2021,4,16
Dr. Li Wei,Registrar,Emergency Medicine,2021,5,22
Dr. Li Wei,Registrar,Emergency Medicine,2021,6,23
Dr. Li Wei,Registrar,Emergency Medicine,2021,7,4
Dr. Li Wei,Registrar,Emergency Medicine,2021,8,16
Dr. Li Wei,Registrar,Emergency Medicine,2021,9,37
Dr. Li Wei,Registrar,Emergency Medicine,2021,10,16
Dr. Li Wei,Registrar,Emergency Medicine,2021,11,36
Dr. Li Wei,Registrar,Emergency Medicine,2021,12,28
Dr. Li Wei,Registrar,Emergency Medicine,2021,13,24
Dr. Li Wei,Registrar,Emergency Medicine,2021,14,11
Dr. Li Wei,Registrar,Emergency Medicine,2021,15,25
Dr. Li Wei,Registrar,Emergency Medicine,2021,16,13
Dr. Li Wei,Registrar,Emergency Medicine,2021,17,6
Dr. Li Wei,Registrar,Emergency Medicine,2021,18,4
Dr. Li Wei,Registrar,Emergency Medicine,2021,19,30
Dr. Li Wei,Registrar,Emergency Medicine,2021,20,25
Dr. Li Wei,Registrar,Emergency Medicine,2021,21,20
Dr. Li Wei,Registrar,Emergency Medicine,2021,22,29
Dr. Li Wei,Registrar,Emergency Medicine,2021,23,12
Dr. Li Wei,Registrar,Emergency Medicine,2021,24,8
Dr. Li Wei,Registrar,Emergency Medicine,2021,25,29
Dr. Li Wei,Registrar,Emergency Medicine,2021,26,12
Dr. Li Wei,Registrar,Emergency Medicine,2021,27,37
Dr. Li Wei,Registrar,Emergency Medicine,2021,28,35
Dr. Li Wei,Registrar,Emergency Medicine,2021,29,37
Dr. Li Wei,Registrar,Emergency Medicine,2021,30,10
Dr. Li Wei,Registrar,Emergency Medicine,2021,31,8
Dr. Li Wei,Registrar,Emergency Medicine,2021,32,14
Dr. Li Wei,Registrar,Emergency Medicine,2021,33,28
Dr. Li Wei,Registrar,Emergency Medicine,2021,34,23
Dr. Li Wei,Registrar,Emergency Medicine,2021,35,35
Dr. Li Wei,Registrar,Emergency Medicine,2021,36,37
Dr. Li Wei,Registrar,Emergency Medicine,2021,37,11
Dr. Li Wei,Registrar,Emergency Medicine,2021,38,37
Dr. Li Wei,Registrar,Emergency Medicine,2021,39,34
Dr. Li Wei,Registrar,Emergency Medicine,2021,40,28
Dr. Li Wei,Registrar,Emergency Medicine,2021,41,26
Dr. Li Wei,Registrar,Emergency Medicine,2021,42,13
Dr. Li Wei,Registrar,Emergency Medicine,2021,43,31
Dr. Li Wei,Registrar,Emergency Medicine,2021,44,14
Dr. Li Wei,Registrar,Emergency Medicine,2021,45,20
Dr. Li Wei,Registrar,Emergency Medicine,2021,46,37
Dr. Li Wei,Registrar,Emergency Medicine,2021,47,26
Dr. Li Wei,Registrar,Emergency Medicine,2021,48,36
Dr. Li Wei,Registrar,Emergency Medicine,2021,49,34
Dr. Li Wei,Registrar,Emergency Medicine,2021,50,6
Dr. Li Wei,Registrar,Emergency Medicine,2021,51,23
Dr. Li Wei,Registrar,Emergency Medicine,2021,52,10
Dr. Li Wei,Registrar,Emergency Medicine,2022,52,10
Dr. Li Wei,Registrar,Emergency Medicine,2022,1,17
Dr. Li Wei,Registrar,Emergency Medicine,2022,2,19
Dr. Li Wei,Registrar,Emergency Medicine,2022,3,38
Dr. Li Wei,Registrar,Emergency Medicine,2022,4,14
Dr. Li Wei,Registrar,Emergency Medicine,2022,5,31
Dr. Li Wei,Registrar,Emergency Medicine,2022,6,38
Dr. Li Wei,Registrar,Emergency Medicine,2022,7,24
Dr. Li Wei,Registrar,Emergency Medicine,2022,8,16
Dr. Li Wei,Registrar,Emergency Medicine,2022,9,12
Dr. Li Wei,Registrar,Emergency Medicine,2022,10,16
Dr. Li Wei,Registrar,Emergency Medicine,2022,11,5
Dr. Li Wei,Registrar,Emergency Medicine,2022,12,32
Dr. Li Wei,Registrar,Emergency Medicine,2022,13,38
Dr. Li Wei,Registrar,Emergency Medicine,2022,14,18
Dr. Li Wei,Registrar,Emergency Medicine,2022,15,37
Dr. Li Wei,Registrar,Emergency Medicine,2022,16,23
Dr. Li Wei,Registrar,Emergency Medicine,2022,17,31
Dr. Li Wei,Registrar,Emergency Medicine,2022,18,8
Dr. Li Wei,Registrar,Emergency Medicine,2022,19,13
Dr. Li Wei,Registrar,Emergency Medicine,2022,20,29
Dr. Li Wei,Registrar,Emergency Medicine,2022,21,17
Dr. Li Wei,Registrar,Emergency Medicine,2022,22,23
Dr. Li Wei,Registrar,Emergency Medicine,2022,23,4
Dr. Li Wei,Registrar,Emergency Medicine,2022,24,19
Dr. Li Wei,Registrar,Emergency Medicine,2022,25,28
Dr. Li Wei,Registrar,Emergency Medicine,2022,26,38
Dr. Li Wei,Registrar,Emergency Medicine,2022,27,5
Dr. Li Wei,Registrar,Emergency Medicine,2022,28,16
Dr. Li Wei,Registrar,Emergency Medicine,2022,29,7
Dr. Li Wei,Registrar,Emergency Medicine,2022,30,26
Dr. Li Wei,Registrar,Emergency Medicine,2022,31,25
Dr. Li Wei,Registrar,Emergency Medicine,2022,32,36
Dr. Li Wei,Registrar,Emergency Medicine,2022,33,38
Dr. Li Wei,Registrar,Emergency Medicine,2022,34,35
Dr. Li Wei,Registrar,Emergency Medicine,2022,35,4
Dr. Li Wei,Registrar,Emergency Medicine,2022,36,17
Dr. Li Wei,Registrar,Emergency Medicine,2022,37,28
Dr. Li Wei,Registrar,Emergency Medicine,2022,38,29
Dr. Li Wei,Registrar,Emergency Medicine,2022,39,13
Dr. Li Wei,Registrar,Emergency Medicine,2022,40,25
Dr. Li Wei,Registrar,Emergency Medicine,2022,41,23
Dr. Li Wei,Registrar,Emergency Medicine,2022,42,28
Dr. Li Wei,Registrar,Emergency Medicine,2022,43,11
Dr. Li Wei,Registrar,Emergency Medicine,2022,44,38
Dr. Li Wei,Registrar,Emergency Medicine,2022,45,22
Dr. Li Wei,Registrar,Emergency Medicine,2022,46,28
Dr. Li Wei,Registrar,Emergency Medicine,2022,47,25
Dr. Li Wei,Registrar,Emergency Medicine,2022,48,13
Dr. Li Wei,Registrar,Emergency Medicine,2022,49,18
Dr. Li Wei,Registrar,Emergency Medicine,2022,50,19
Dr. Li Wei,Registrar,Emergency Medicine,2022,51,23
Dr. Li Wei,Registrar,Emergency Medicine,2023,52,36
Dr. Li Wei,Registrar,Emergency Medicine,2023,1,23
Dr. Li Wei,Registrar,Emergency Medicine,2023,2,23
Dr. Li Wei,Registrar,Emergency Medicine,2023,3,11
Dr. Li Wei,Registrar,Emergency Medicine,2023,4,26
Dr. Li Wei,Registrar,Emergency Medicine,2023,5,30
Dr. Li Wei,Registrar,Emergency Medicine,2023,6,16
Dr. Li Wei,Registrar,Emergency Medicine,2023,7,36
Dr. Li Wei,Registrar,Emergency Medicine,2023,8,16
Dr. Li Wei,Registrar,Emergency Medicine,2023,9,5
Dr. Li Wei,Registrar,Emergency Medicine,2023,10,11
Dr. Li Wei,Registrar,Emergency Medicine,2023,11,36
Dr. Li Wei,Registrar,Emergency Medicine,2023,12,19
Dr. Li Wei,Registrar,Emergency Medicine,2023,13,29
Dr. Li Wei,Registrar,Emergency Medicine,2023,14,34
Dr. Li Wei,Registrar,Emergency Medicine,2023,15,14
Dr. Li Wei,Registrar,Emergency Medicine,2023,16,29
Dr. Li Wei,Registrar,Emergency Medicine,2023,17,6
Dr. Li Wei,Registrar,Emergency Medicine,2023,18,25
Dr. Li Wei,Registrar,Emergency Medicine,2023,19,31
Dr. Li Wei,Registrar,Emergency Medicine,2023,20,6
Dr. Li Wei,Registrar,Emergency Medicine,2023,21,10
Dr. Li Wei,Registrar,Emergency Medicine,2023,22,32
Dr. Li Wei,Registrar,Emergency Medicine,2023,23,25
Dr. Li Wei,Registrar,Emergency Medicine,2023,24,8
Dr. Li Wei,Registrar,Emergency Medicine,2023,25,25
Dr. Li Wei,Registrar,Emergency Medicine,2023,26,20
Dr. Li Wei,Registrar,Emergency Medicine,2023,27,36
Dr. Li Wei,Registrar,Emergency Medicine,2023,28,17
Dr. Li Wei,Registrar,Emergency Medicine,2023,29,30
Dr. Li Wei,Registrar,Emergency Medicine,2023,30,14
Dr. Li Wei,Registrar,Emergency Medicine,2023,31,23
Dr. Li Wei,Registrar,Emergency Medicine,2023,32,8
Dr. Li Wei,Registrar,Emergency Medicine,2023,33,32
Dr. Li Wei,Registrar,Emergency Medicine,2023,34,13
Dr. Li Wei,Registrar,Emergency Medicine,2023,35,37
Dr. Li Wei,Registrar,Emergency Medicine,2023,36,25
Dr. Li Wei,Registrar,Emergency Medicine,2023,37,6
Dr. Li Wei,Registrar,Emergency Medicine,2023,38,31
Dr. Li Wei,Registrar,Emergency Medicine,2023,39,6
Dr. Li Wei,Registrar,Emergency Medicine,2023,40,28
Dr. Li Wei,Registrar,Emergency Medicine,2023,41,7
Dr. Li Wei,Registrar,Emergency Medicine,2023,42,37
Dr. Li Wei,Registrar,Emergency Medicine,2023,43,19
Dr. Li Wei,Registrar,Emergency Medicine,2023,44,24
Dr. Li Wei,Registrar,Emergency Medicine,2023,45,19
Dr. Li Wei,Registrar,Emergency Medicine,2023,46,7
Dr. Li Wei,Registrar,Emergency Medicine,2023,47,34
Dr. Li Wei,Registrar,Emergency Medicine,2023,48,37
Dr. Li Wei,Registrar,Emergency Medicine,2023,49,10
Dr. Li Wei,Registrar,Emergency Medicine,2023,50,4
Dr. Li Wei,Registrar,Emergency Medicine,2023,51,5
Dr. Li Wei,Registrar,Emergency Medicine,2024,1,16
Dr. Li Wei,Registrar,Emergency Medicine,2024,2,30
Dr. Li Wei,Registrar,Emergency Medicine,2024,3,24
Dr. Li Wei,Registrar,Emergency Medicine,2024,4,12
Dr. Li Wei,Registrar,Emergency Medicine,2024,5,29
Dr. Li Wei,Registrar,Emergency Medicine,2024,6,4
Dr. Li Wei,Registrar,Emergency Medicine,2024,7,32
Dr. Li Wei,Registrar,Emergency Medicine,2024,8,34
Dr. Li Wei,Registrar,Emergency Medicine,2024,9,35
Dr. Li Wei,Registrar,Emergency Medicine,2024,10,26
Dr. Li Wei,Registrar,Emergency Medicine,2024,11,11
Dr. Li Wei,Registrar,Emergency Medicine,2024,12,14
Dr. Li Wei,Registrar,Emergency Medicine,2024,13,30
Dr. Li Wei,Registrar,Emergency Medicine,2024,14,8
Dr. Li Wei,Registrar,Emergency Medicine,2024,15,18
Dr. Li Wei,Registrar,Emergency Medicine,2024,16,35
Dr. Li Wei,Registrar,Emergency Medicine,2024,17,34
Dr. Li Wei,Registrar,Emergency Medicine,2024,18,25
Dr. Li Wei,Registrar,Emergency Medicine,2024,19,38
Dr. Li Wei,Registrar,Emergency Medicine,2024,20,30
Dr. Li Wei,Registrar,Emergency Medicine,2024,21,38
Dr. Li Wei,Registrar,Emergency Medicine,2024,22,13
Dr. Li Wei,Registrar,Emergency Medicine,2024,23,26
Dr. Li Wei,Registrar,Emergency Medicine,2024,24,11
Dr. Li Wei,Registrar,Emergency Medicine,2024,25,4
Dr. Li Wei,Registrar,Emergency Medicine,2024,26,8
Dr. Li Wei,Registrar,Emergency Medicine,2024,27,8
Dr. Li Wei,Registrar,Emergency Medicine,2024,28,17
Dr. Li Wei,Registrar,Emergency Medicine,2024,29,16
Dr. Li Wei,Registrar,Emergency Medicine,2024,30,36
Dr. Li Wei,Registrar,Emergency Medicine,2024,31,37
Dr. Li Wei,Registrar,Emergency Medicine,2024,32,24
Dr. Li Wei,Registrar,Emergency Medicine,2024,33,14
Dr. Li Wei,Registrar,Emergency Medicine,2024,34,35
Dr. Li Wei,Registrar,Emergency Medicine,2024,35,19
Dr. Li Wei,Registrar,Emergency Medicine,2024,36,30
Dr. Li Wei,Registrar,Emergency Medicine,2024,37,37
Dr. Li Wei,Registrar,Emergency Medicine,2024,38,29
Dr. Li Wei,Registrar,Emergency Medicine,2024,39,20
Dr. Li Wei,Registrar,Emergency Medicine,2024,40,20
Dr. Li Wei,Registrar,Emergency Medicine,2024,41,28
Dr. Li Wei,Registrar,Emergency Medicine,2024,42,28
Dr. Li Wei,Registrar,Emergency Medicine,2024,43,24
Dr. Li Wei,Registrar,Emergency Medicine,2024,44,34
Dr. Li Wei,Registrar,Emergency Medicine,2024,45,10
Dr. Li Wei,Registrar,Emergency Medicine,2024,46,8
Dr. Li Wei,Registrar,Emergency Medicine,2024,47,19
Dr. Li Wei,Registrar,Emergency Medicine,2024,48,35
Dr. Li Wei,Registrar,Emergency Medicine,2024,49,17
Dr. Li Wei,Registrar,Emergency Medicine,2024,50,20
Dr. Li Wei,Registrar,Emergency Medicine,2024,51,22
Dr. Li Wei,Registrar,Emergency Medicine,2024,52,35
Dr. Li Wei,Registrar,Emergency Medicine,2025,1,34
Dr. Li Wei,Registrar,Emergency Medicine,2025,2,14
Dr. Li Wei,Registrar,Emergency Medicine,2025,3,11
Dr. Li Wei,Registrar,Emergency Medicine,2025,4,6
Dr. Li Wei,Registrar,Emergency Medicine,2025,5,18
Dr. Li Wei,Registrar,Emergency Medicine,2025,6,16
Dr. Li Wei,Registrar,Emergency Medicine,2025,7,35
Dr. Li Wei,Registrar,Emergency Medicine,2025,8,23
Dr. Li Wei,Registrar,Emergency Medicine,2025,9,37
Dr. Li Wei,Registrar,Emergency Medicine,2025,10,22
Dr. Li Wei,Registrar,Emergency Medicine,2025,11,16
Dr. Li Wei,Registrar,Emergency Medicine,2025,12,38
Dr. Li Wei,Registrar,Emergency Medicine,2025,13,24
Dr. Li Wei,Registrar,Emergency Medicine,2025,14,29
Dr. Li Wei,Registrar,Emergency Medicine,2025,15,22
Dr. Li Wei,Registrar,Emergency Medicine,2025,16,16
Dr. Li Wei,Registrar,Emergency Medicine,2025,17,11
Dr. Li Wei,Registrar,Emergency Medicine,2025,18,25
Dr. Li Wei,Registrar,Emergency Medicine,2025,19,18
Dr. Li Wei,Registrar,Emergency Medicine,2025,20,32
Dr. Li Wei,Registrar,Emergency Medicine,2025,21,37
Dr. Li Wei,Registrar,Emergency Medicine,2025,22,26
Dr. Li Wei,Registrar,Emergency Medicine,2025,23,17
Dr. Li Wei,Registrar,Emergency Medicine,2025,24,19
Dr. Li Wei,Registrar,Emergency Medicine,2025,25,38
Dr. Li Wei,Registrar,Emergency Medicine,2025,26,17
Dr. Li Wei,Registrar,Emergency Medicine,2025,27,22
Dr. Li Wei,Registrar,Emergency Medicine,2025,28,37
Dr. Li Wei,Registrar,Emergency Medicine,2025,29,23
Dr. Li Wei,Registrar,Emergency Medicine,2025,30,16
Dr. Li Wei,Registrar,Emergency Medicine,2025,31,7
Dr. Li Wei,Registrar,Emergency Medicine,2025,32,22
Dr. Li Wei,Registrar,Emergency Medicine,2025,33,6
Dr. Li Wei,Registrar,Emergency Medicine,2025,34,23
Dr. Li Wei,Registrar,Emergency Medicine,2025,35,5
Dr. Li Wei,Registrar,Emergency Medicine,2025,36,5
Dr. Li Wei,Registrar,Emergency Medicine,2025,37,8
Dr. Li Wei,Registrar,Emergency Medicine,2025,38,26
Dr. Li Wei,Registrar,Emergency Medicine,2025,39,11
Dr. Li Wei,Registrar,Emergency Medicine,2025,40,32
Dr. Li Wei,Registrar,Emergency Medicine,2025,41,20
Dr. Li Wei,Registrar,Emergency Medicine,2025,42,6
Dr. Li Wei,Registrar,Emergency Medicine,2025,43,14
